worker_id,date,platform,amount,trips_completed,hours_worked,source
W00262,2026-01-14,ola,2429.5,3,2.9,sms_parse
W00262,2026-01-15,ola,1081.25,8,6.0,manual_entry
W00262,2026-01-16,ola,1139.16,3,5.3,sms_parse
W00262,2026-01-18,ola,1576.85,12,2.8,manual_entry
W00262,2026-01-19,ola,742.5,11,9.8,screenshot_ocr
W00262,2026-01-21,ola,1599.57,14,8.8,manual_entry
W00262,2026-01-24,ola,1411.99,3,2.2,sms_parse
W00262,2026-01-25,ola,1303.15,9,12.3,screenshot_ocr
W00262,2026-01-26,ola,730.15,1,5.0,manual_entry
W00262,2026-01-27,ola,1761.1,13,13.4,screenshot_ocr
W00262,2026-01-29,ola,658.87,3,12.5,sms_parse
W00262,2026-01-30,ola,1243.21,13,6.3,manual_entry
W00262,2026-01-31,ola,811.22,12,10.3,sms_parse
W00262,2026-02-01,ola,1494.68,12,10.7,manual_entry
W00262,2026-02-02,ola,1273.31,13,2.0,manual_entry
W00262,2026-02-05,ola,737.49,1,6.7,sms_parse
W00262,2026-02-06,ola,1410.15,6,6.5,screenshot_ocr
W00262,2026-02-07,ola,1347.67,14,12.0,screenshot_ocr
W00262,2026-02-09,ola,1592.31,1,9.0,manual_entry
W00262,2026-02-10,ola,2454.91,3,11.9,screenshot_ocr
W00262,2026-02-11,ola,1814.19,6,6.4,sms_parse
W00262,2026-02-12,ola,885.91,1,4.2,screenshot_ocr
W00262,2026-02-14,ola,653.66,8,13.9,sms_parse
W00262,2026-02-16,ola,1612.13,11,5.8,manual_entry
W00262,2026-02-18,ola,897.55,8,5.7,screenshot_ocr
W00262,2026-02-21,ola,1198.47,1,4.8,sms_parse
W00262,2026-02-22,ola,1905.06,2,5.6,manual_entry
W00262,2026-02-23,ola,1473.41,6,8.5,screenshot_ocr
W00262,2026-02-24,ola,1749.41,1,11.3,manual_entry
W00262,2026-02-25,ola,784.23,3,11.8,sms_parse
W00262,2026-02-26,ola,1824.2,4,7.7,manual_entry
W00262,2026-02-27,ola,884.72,10,11.8,manual_entry
W00262,2026-02-28,ola,1435.28,2,2.1,sms_parse
W00262,2026-03-01,ola,1166.69,14,11.1,sms_parse
W00262,2026-03-02,ola,2643.69,10,12.1,screenshot_ocr
W00262,2026-03-03,ola,1149.35,8,12.3,screenshot_ocr
W00262,2026-03-05,ola,917.82,13,12.6,manual_entry
W00262,2026-03-08,ola,1382.16,8,13.9,screenshot_ocr
W00262,2026-03-12,ola,2485.7,4,11.7,screenshot_ocr
W00262,2026-03-13,ola,691.16,15,11.6,manual_entry
W00262,2026-03-17,ola,632.7,2,13.9,screenshot_ocr
W00262,2026-03-18,ola,2331.49,14,13.6,manual_entry
W00262,2026-03-19,ola,902.84,9,3.2,manual_entry
W00262,2026-03-20,ola,1562.69,7,11.8,manual_entry
W00262,2026-03-21,ola,482.25,1,11.3,manual_entry
W00262,2026-03-22,ola,1111.54,10,3.0,manual_entry
W00262,2026-03-23,ola,829.63,2,2.4,sms_parse
W00262,2026-03-24,ola,527.02,1,13.3,sms_parse
W00262,2026-03-26,ola,2259.17,5,2.8,screenshot_ocr
W00262,2026-03-27,ola,962.62,10,4.8,manual_entry
W00262,2026-03-28,ola,862.23,12,2.2,screenshot_ocr
W00262,2026-03-29,ola,975.06,3,13.4,screenshot_ocr
W00262,2026-03-30,ola,2656.36,12,10.6,manual_entry
W00262,2026-03-31,ola,938.71,13,3.4,manual_entry
W00263,2026-01-01,ola,403.07,14,13.3,manual_entry
W00263,2026-01-02,zepto,517.17,5,9.8,screenshot_ocr
W00263,2026-01-04,zepto,297.89,2,7.5,screenshot_ocr
W00263,2026-01-04,ola,287.33,6,9.1,sms_parse
W00263,2026-01-07,zepto,336.28,11,3.9,manual_entry
W00263,2026-01-07,ola,759.86,11,11.3,manual_entry
W00263,2026-01-08,ola,1124.26,15,10.3,sms_parse
W00263,2026-01-08,zepto,804.42,10,10.3,manual_entry
W00263,2026-01-09,zepto,1601.36,14,10.6,manual_entry
W00263,2026-01-09,ola,1627.32,12,10.1,sms_parse
W00263,2026-01-13,zepto,1496.38,11,10.8,screenshot_ocr
W00263,2026-01-14,ola,1151.93,4,3.5,manual_entry
W00263,2026-01-14,zepto,1290.96,3,7.3,screenshot_ocr
W00263,2026-01-16,ola,788.13,7,13.1,sms_parse
W00263,2026-01-17,ola,467.05,3,7.0,screenshot_ocr
W00263,2026-01-21,ola,255.63,9,12.5,manual_entry
W00263,2026-01-21,zepto,266.47,10,4.6,manual_entry
W00263,2026-01-23,zepto,465.64,1,10.6,sms_parse
W00263,2026-01-23,ola,538.92,15,5.1,screenshot_ocr
W00263,2026-01-24,zepto,211.35,15,9.0,screenshot_ocr
W00263,2026-01-24,ola,384.85,14,14.0,screenshot_ocr
W00263,2026-01-25,ola,418.24,3,11.6,sms_parse
W00263,2026-01-25,zepto,211.44,12,8.0,sms_parse
W00263,2026-01-26,zepto,889.67,1,6.4,sms_parse
W00263,2026-01-26,ola,1668.12,13,10.4,sms_parse
W00263,2026-01-27,ola,191.16,2,6.2,screenshot_ocr
W00263,2026-01-27,zepto,397.4,14,4.2,screenshot_ocr
W00263,2026-01-28,zepto,1310.51,12,11.8,sms_parse
W00263,2026-01-29,ola,2380.98,3,3.5,sms_parse
W00263,2026-02-01,ola,483.67,4,4.1,sms_parse
W00263,2026-02-01,zepto,474.12,6,6.1,screenshot_ocr
W00263,2026-02-02,ola,1319.77,13,9.5,screenshot_ocr
W00263,2026-02-04,zepto,2526.26,14,7.8,screenshot_ocr
W00263,2026-02-05,zepto,357.02,11,8.3,manual_entry
W00263,2026-02-05,ola,773.8,1,7.6,manual_entry
W00263,2026-02-06,zepto,376.86,6,3.7,screenshot_ocr
W00263,2026-02-06,ola,863.42,12,11.7,screenshot_ocr
W00263,2026-02-07,ola,805.77,13,9.5,sms_parse
W00263,2026-02-07,zepto,852.39,14,2.0,sms_parse
W00263,2026-02-08,ola,1023.62,12,9.9,screenshot_ocr
W00263,2026-02-09,zepto,1934.2,11,2.6,sms_parse
W00263,2026-02-10,ola,243.69,5,7.4,manual_entry
W00263,2026-02-10,zepto,388.14,2,6.6,sms_parse
W00263,2026-02-11,ola,718.87,4,10.7,sms_parse
W00263,2026-02-13,zepto,604.18,8,3.3,sms_parse
W00263,2026-02-13,ola,340.67,3,10.2,sms_parse
W00263,2026-02-15,ola,855.38,13,3.9,manual_entry
W00263,2026-02-17,zepto,609.39,6,6.0,manual_entry
W00263,2026-02-18,ola,2381.48,8,8.7,screenshot_ocr
W00263,2026-02-22,zepto,777.91,12,5.8,sms_parse
W00263,2026-02-22,ola,657.99,14,7.3,manual_entry
W00263,2026-02-28,zepto,608.0,1,10.6,sms_parse
W00263,2026-02-28,ola,803.79,15,6.6,sms_parse
W00263,2026-03-02,zepto,1213.07,3,12.8,manual_entry
W00263,2026-03-04,zepto,855.74,2,12.1,sms_parse
W00263,2026-03-04,ola,947.29,12,3.0,screenshot_ocr
W00263,2026-03-05,zepto,1103.4,4,13.7,sms_parse
W00263,2026-03-06,zepto,556.64,4,5.4,sms_parse
W00263,2026-03-06,ola,924.2,13,3.3,screenshot_ocr
W00263,2026-03-09,zepto,1992.92,8,9.3,sms_parse
W00263,2026-03-10,zepto,783.11,6,3.1,sms_parse
W00263,2026-03-10,ola,967.76,2,9.9,manual_entry
W00263,2026-03-12,ola,686.66,5,13.7,sms_parse
W00263,2026-03-14,ola,1215.31,14,3.0,sms_parse
W00263,2026-03-15,ola,209.9,2,12.5,screenshot_ocr
W00263,2026-03-15,zepto,292.12,14,9.8,screenshot_ocr
W00263,2026-03-17,ola,1625.22,14,9.9,sms_parse
W00263,2026-03-19,ola,1157.78,12,12.5,manual_entry
W00263,2026-03-21,zepto,599.09,2,8.9,manual_entry
W00263,2026-03-26,zepto,657.58,4,6.6,manual_entry
W00263,2026-03-26,ola,441.91,1,13.0,manual_entry
W00263,2026-03-27,ola,1641.12,11,5.5,screenshot_ocr
W00263,2026-03-29,zepto,640.5,7,5.7,manual_entry
W00263,2026-03-31,ola,1599.4,11,8.0,sms_parse
W00264,2026-01-01,zomato,472.2,13,5.2,screenshot_ocr
W00264,2026-01-01,zepto,473.53,9,2.2,manual_entry
W00264,2026-01-01,uber,444.93,7,7.4,manual_entry
W00264,2026-01-05,uber,537.03,14,10.1,screenshot_ocr
W00264,2026-01-05,zepto,796.85,5,11.8,screenshot_ocr
W00264,2026-01-09,zomato,372.5,15,4.1,sms_parse
W00264,2026-01-09,uber,385.22,9,8.9,manual_entry
W00264,2026-01-12,zepto,349.78,14,9.1,sms_parse
W00264,2026-01-12,zomato,340.4,5,9.7,sms_parse
W00264,2026-01-14,zepto,771.2,7,6.7,screenshot_ocr
W00264,2026-01-15,zepto,1033.33,9,4.2,screenshot_ocr
W00264,2026-01-17,zepto,252.03,12,9.8,screenshot_ocr
W00264,2026-01-17,uber,433.21,14,6.2,screenshot_ocr
W00264,2026-01-18,zomato,384.81,4,7.7,sms_parse
W00264,2026-01-18,uber,460.13,10,4.3,screenshot_ocr
W00264,2026-01-18,zepto,251.41,15,13.8,manual_entry
W00264,2026-01-19,uber,363.61,6,11.5,sms_parse
W00264,2026-01-23,uber,1532.75,15,10.6,manual_entry
W00264,2026-01-25,zepto,425.83,15,9.0,screenshot_ocr
W00264,2026-01-25,uber,369.27,7,12.4,sms_parse
W00264,2026-01-28,zomato,283.34,11,2.1,screenshot_ocr
W00264,2026-01-29,uber,638.65,11,12.9,sms_parse
W00264,2026-01-29,zepto,720.58,14,10.3,sms_parse
W00264,2026-01-31,zomato,470.4,5,9.1,manual_entry
W00264,2026-01-31,uber,531.46,3,5.7,manual_entry
W00264,2026-02-01,uber,261.83,12,13.1,screenshot_ocr
W00264,2026-02-01,zepto,410.28,7,13.1,sms_parse
W00264,2026-02-01,zomato,278.18,3,11.8,screenshot_ocr
W00264,2026-02-05,zomato,474.45,7,2.6,screenshot_ocr
W00264,2026-02-05,zepto,819.89,11,5.2,manual_entry
W00264,2026-02-08,uber,405.36,9,3.8,manual_entry
W00264,2026-02-08,zomato,385.1,12,10.1,screenshot_ocr
W00264,2026-02-09,zepto,78.02,3,8.0,sms_parse
W00264,2026-02-09,uber,72.4,13,8.4,screenshot_ocr
W00264,2026-02-09,zomato,146.05,10,6.3,screenshot_ocr
W00264,2026-02-10,uber,113.94,6,11.6,manual_entry
W00264,2026-02-10,zomato,159.54,14,10.7,screenshot_ocr
W00264,2026-02-10,zepto,207.14,11,5.8,screenshot_ocr
W00264,2026-02-13,zomato,1691.91,14,10.0,screenshot_ocr
W00264,2026-02-14,zepto,187.79,8,6.0,manual_entry
W00264,2026-02-14,uber,155.23,8,10.7,screenshot_ocr
W00264,2026-02-14,zomato,210.47,14,6.4,manual_entry
W00264,2026-02-15,zepto,740.09,13,6.2,screenshot_ocr
W00264,2026-02-16,zomato,471.79,15,6.5,manual_entry
W00264,2026-02-16,zepto,710.86,7,8.0,screenshot_ocr
W00264,2026-02-17,zomato,399.37,2,7.1,sms_parse
W00264,2026-02-17,uber,762.46,12,8.9,manual_entry
W00264,2026-02-18,zomato,123.17,12,8.8,manual_entry
W00264,2026-02-18,uber,100.56,7,8.1,manual_entry
W00264,2026-02-18,zepto,117.86,4,2.7,manual_entry
W00264,2026-02-19,zepto,235.59,3,12.6,manual_entry
W00264,2026-02-19,zomato,340.53,1,9.9,sms_parse
W00264,2026-02-19,uber,210.81,8,13.6,sms_parse
W00264,2026-02-22,zepto,531.32,4,8.2,sms_parse
W00264,2026-02-22,uber,378.79,13,9.3,sms_parse
W00264,2026-02-23,zomato,98.73,10,10.0,screenshot_ocr
W00264,2026-02-23,zepto,94.33,7,3.1,manual_entry
W00264,2026-02-23,uber,121.59,4,7.9,sms_parse
W00264,2026-02-24,uber,568.96,6,9.8,sms_parse
W00264,2026-02-26,zepto,288.17,11,9.5,screenshot_ocr
W00264,2026-02-26,zomato,440.65,1,9.2,sms_parse
W00264,2026-02-26,uber,339.39,2,3.2,screenshot_ocr
W00264,2026-03-01,uber,432.32,13,8.8,sms_parse
W00264,2026-03-01,zomato,331.9,1,5.8,screenshot_ocr
W00264,2026-03-01,zepto,238.84,6,4.0,sms_parse
W00264,2026-03-05,zomato,1332.96,13,8.1,sms_parse
W00264,2026-03-07,zepto,610.13,4,3.5,screenshot_ocr
W00264,2026-03-08,zomato,465.96,1,11.9,manual_entry
W00264,2026-03-08,zepto,443.63,13,12.1,sms_parse
W00264,2026-03-10,zepto,1015.77,9,12.4,screenshot_ocr
W00264,2026-03-11,uber,168.86,5,11.0,sms_parse
W00264,2026-03-11,zomato,267.96,1,9.1,screenshot_ocr
W00264,2026-03-11,zepto,184.23,5,2.9,sms_parse
W00264,2026-03-13,zomato,470.15,7,7.1,screenshot_ocr
W00264,2026-03-13,zepto,299.82,7,5.1,screenshot_ocr
W00264,2026-03-14,zomato,436.61,13,13.9,screenshot_ocr
W00264,2026-03-14,zepto,432.42,11,8.5,screenshot_ocr
W00264,2026-03-15,zomato,273.67,13,13.1,manual_entry
W00264,2026-03-15,uber,193.31,9,13.7,sms_parse
W00264,2026-03-15,zepto,229.77,9,6.4,screenshot_ocr
W00264,2026-03-16,zepto,426.06,3,5.0,screenshot_ocr
W00264,2026-03-16,zomato,802.82,13,6.6,screenshot_ocr
W00264,2026-03-17,zepto,756.75,10,4.9,sms_parse
W00264,2026-03-20,uber,967.91,9,6.2,screenshot_ocr
W00264,2026-03-21,zepto,323.8,8,4.7,manual_entry
W00264,2026-03-21,uber,574.31,13,12.0,screenshot_ocr
W00264,2026-03-21,zomato,334.31,1,10.1,manual_entry
W00264,2026-03-22,zepto,360.22,15,10.2,screenshot_ocr
W00264,2026-03-22,zomato,562.08,10,10.2,screenshot_ocr
W00264,2026-03-22,uber,579.48,8,9.3,screenshot_ocr
W00264,2026-03-23,zepto,497.16,3,6.2,screenshot_ocr
W00264,2026-03-25,zepto,1472.43,8,13.3,screenshot_ocr
W00264,2026-03-27,zomato,993.64,2,10.8,sms_parse
W00264,2026-03-28,zomato,238.98,5,4.7,manual_entry
W00264,2026-03-28,zepto,500.57,3,8.4,manual_entry
W00264,2026-03-28,uber,347.2,14,3.8,sms_parse
W00264,2026-03-29,zepto,273.72,11,11.2,manual_entry
W00264,2026-03-29,uber,196.48,2,5.8,screenshot_ocr
W00264,2026-03-30,uber,237.47,6,11.6,manual_entry
W00264,2026-03-30,zepto,298.46,3,8.8,manual_entry
W00264,2026-03-30,zomato,325.23,8,8.6,manual_entry
W00265,2026-01-01,zomato,1309.44,14,3.1,sms_parse
W00265,2026-01-02,dunzo,424.55,14,10.3,manual_entry
W00265,2026-01-02,rapido,1025.49,5,2.6,sms_parse
W00265,2026-01-02,blinkit,775.3,11,13.6,screenshot_ocr
W00265,2026-01-03,rapido,1730.74,11,9.6,manual_entry
W00265,2026-01-04,zomato,334.04,11,4.2,screenshot_ocr
W00265,2026-01-04,dunzo,198.2,10,2.0,sms_parse
W00265,2026-01-04,rapido,358.74,5,13.5,screenshot_ocr
W00265,2026-01-04,blinkit,294.25,11,11.1,manual_entry
W00265,2026-01-05,dunzo,1216.14,4,11.6,screenshot_ocr
W00265,2026-01-06,zomato,832.03,13,5.2,sms_parse
W00265,2026-01-06,blinkit,878.16,3,2.1,sms_parse
W00265,2026-01-08,zomato,742.11,1,2.4,sms_parse
W00265,2026-01-08,dunzo,775.89,13,4.7,sms_parse
W00265,2026-01-08,blinkit,537.36,6,10.9,screenshot_ocr
W00265,2026-01-09,dunzo,565.41,15,3.2,manual_entry
W00265,2026-01-09,rapido,755.62,13,9.8,screenshot_ocr
W00265,2026-01-09,blinkit,515.35,13,4.1,manual_entry
W00265,2026-01-09,zomato,451.61,5,2.6,screenshot_ocr
W00265,2026-01-10,blinkit,739.79,12,13.9,manual_entry
W00265,2026-01-10,rapido,555.63,14,10.1,sms_parse
W00265,2026-01-10,zomato,354.03,6,12.4,manual_entry
W00265,2026-01-12,rapido,707.86,9,3.6,screenshot_ocr
W00265,2026-01-12,blinkit,384.9,14,7.3,screenshot_ocr
W00265,2026-01-12,zomato,436.28,8,10.8,screenshot_ocr
W00265,2026-01-12,dunzo,611.05,9,2.9,manual_entry
W00265,2026-01-13,blinkit,534.69,3,9.7,manual_entry
W00265,2026-01-13,rapido,962.52,4,13.1,screenshot_ocr
W00265,2026-01-14,zomato,227.49,8,4.4,sms_parse
W00265,2026-01-14,rapido,182.81,4,5.3,screenshot_ocr
W00265,2026-01-14,dunzo,219.9,10,11.4,sms_parse
W00265,2026-01-14,blinkit,362.96,6,7.3,manual_entry
W00265,2026-01-16,zomato,1319.51,3,6.0,manual_entry
W00265,2026-01-17,blinkit,1246.64,5,13.1,manual_entry
W00265,2026-01-17,zomato,1036.83,2,3.0,screenshot_ocr
W00265,2026-01-19,dunzo,719.47,4,3.1,manual_entry
W00265,2026-01-19,zomato,747.15,15,4.7,sms_parse
W00265,2026-01-19,rapido,510.89,2,7.3,manual_entry
W00265,2026-01-20,blinkit,931.88,15,7.0,manual_entry
W00265,2026-01-21,dunzo,459.76,7,5.9,screenshot_ocr
W00265,2026-01-21,zomato,389.71,9,5.0,screenshot_ocr
W00265,2026-01-21,blinkit,459.85,10,9.8,manual_entry
W00265,2026-01-21,rapido,173.35,8,12.4,sms_parse
W00265,2026-01-22,blinkit,1614.58,9,7.2,manual_entry
W00265,2026-01-23,zomato,581.62,4,12.9,manual_entry
W00265,2026-01-23,rapido,714.94,5,11.3,screenshot_ocr
W00265,2026-01-23,dunzo,388.67,12,10.9,sms_parse
W00265,2026-01-23,blinkit,380.69,15,8.5,sms_parse
W00265,2026-01-24,zomato,262.52,2,5.2,manual_entry
W00265,2026-01-24,dunzo,117.02,3,2.4,sms_parse
W00265,2026-01-24,rapido,209.22,3,5.2,sms_parse
W00265,2026-01-24,blinkit,160.31,5,7.2,manual_entry
W00265,2026-01-25,dunzo,825.6,5,13.1,sms_parse
W00265,2026-01-26,blinkit,1866.23,8,5.1,sms_parse
W00265,2026-01-27,blinkit,2005.46,10,10.9,sms_parse
W00265,2026-01-28,zomato,221.8,12,3.4,sms_parse
W00265,2026-01-28,rapido,202.5,13,2.2,manual_entry
W00265,2026-01-28,dunzo,127.13,6,3.3,screenshot_ocr
W00265,2026-01-28,blinkit,107.06,2,5.2,screenshot_ocr
W00265,2026-01-29,zomato,644.55,3,11.6,sms_parse
W00265,2026-01-29,blinkit,385.98,4,5.1,manual_entry
W00265,2026-01-29,dunzo,424.78,8,8.8,manual_entry
W00265,2026-01-29,rapido,526.93,3,13.1,manual_entry
W00265,2026-01-30,zomato,284.7,13,6.3,sms_parse
W00265,2026-01-30,dunzo,493.48,14,3.9,sms_parse
W00265,2026-01-30,rapido,418.67,9,13.1,sms_parse
W00265,2026-02-01,rapido,184.58,3,4.6,sms_parse
W00265,2026-02-01,blinkit,351.12,8,12.8,manual_entry
W00265,2026-02-01,zomato,188.71,9,7.1,screenshot_ocr
W00265,2026-02-02,dunzo,136.17,2,12.9,sms_parse
W00265,2026-02-02,rapido,187.93,14,6.2,manual_entry
W00265,2026-02-02,blinkit,164.39,2,4.5,screenshot_ocr
W00265,2026-02-03,blinkit,764.88,9,11.8,manual_entry
W00265,2026-02-03,rapido,351.21,5,5.3,sms_parse
W00265,2026-02-04,rapido,452.37,14,7.2,manual_entry
W00265,2026-02-04,dunzo,493.88,7,13.9,screenshot_ocr
W00265,2026-02-04,zomato,230.95,13,5.7,sms_parse
W00265,2026-02-04,blinkit,567.55,15,5.6,sms_parse
W00265,2026-02-05,rapido,706.68,8,11.7,sms_parse
W00265,2026-02-05,blinkit,614.21,7,5.1,screenshot_ocr
W00265,2026-02-06,blinkit,347.6,4,8.5,screenshot_ocr
W00265,2026-02-06,zomato,604.97,7,12.1,screenshot_ocr
W00265,2026-02-07,blinkit,1396.96,9,6.7,manual_entry
W00265,2026-02-08,blinkit,968.11,12,4.0,sms_parse
W00265,2026-02-08,dunzo,1116.45,3,2.0,manual_entry
W00265,2026-02-09,dunzo,1304.14,14,8.5,sms_parse
W00265,2026-02-09,zomato,795.31,12,10.2,screenshot_ocr
W00265,2026-02-10,rapido,512.71,10,2.5,screenshot_ocr
W00265,2026-02-10,blinkit,518.58,12,7.0,screenshot_ocr
W00265,2026-02-10,zomato,634.99,5,11.5,manual_entry
W00265,2026-02-11,rapido,314.63,5,11.1,screenshot_ocr
W00265,2026-02-11,blinkit,322.21,13,5.8,manual_entry
W00265,2026-02-11,dunzo,638.26,2,10.6,screenshot_ocr
W00265,2026-02-11,zomato,747.78,9,3.7,manual_entry
W00265,2026-02-12,dunzo,1251.37,1,13.3,manual_entry
W00265,2026-02-13,rapido,333.73,6,5.0,screenshot_ocr
W00265,2026-02-13,blinkit,649.03,9,2.4,manual_entry
W00265,2026-02-16,zomato,569.74,1,6.3,sms_parse
W00265,2026-02-16,blinkit,513.81,5,4.6,screenshot_ocr
W00265,2026-02-17,dunzo,478.13,3,11.1,manual_entry
W00265,2026-02-18,rapido,674.13,5,13.8,screenshot_ocr
W00265,2026-02-18,dunzo,624.76,13,2.7,screenshot_ocr
W00265,2026-02-18,zomato,391.14,15,5.4,screenshot_ocr
W00265,2026-02-19,blinkit,1668.54,3,12.7,screenshot_ocr
W00265,2026-02-19,zomato,1238.1,7,13.1,sms_parse
W00265,2026-02-22,dunzo,736.12,10,8.1,screenshot_ocr
W00265,2026-02-22,rapido,1660.74,4,5.9,sms_parse
W00265,2026-02-23,blinkit,1013.4,9,5.2,manual_entry
W00265,2026-02-24,rapido,1751.96,5,11.9,screenshot_ocr
W00265,2026-02-24,dunzo,1104.59,5,6.3,sms_parse
W00265,2026-02-25,blinkit,238.48,2,5.1,screenshot_ocr
W00265,2026-02-25,rapido,460.9,11,3.6,manual_entry
W00265,2026-02-25,dunzo,234.45,9,2.8,manual_entry
W00265,2026-02-25,zomato,438.11,2,10.8,manual_entry
W00265,2026-02-27,rapido,172.95,1,9.1,sms_parse
W00265,2026-02-27,dunzo,241.83,12,9.0,sms_parse
W00265,2026-02-27,blinkit,157.55,7,7.1,manual_entry
W00265,2026-02-27,zomato,196.46,13,4.0,manual_entry
W00265,2026-02-28,zomato,1114.15,8,8.9,manual_entry
W00265,2026-02-28,dunzo,493.29,11,5.1,screenshot_ocr
W00265,2026-03-01,blinkit,549.15,11,8.3,sms_parse
W00265,2026-03-01,zomato,632.53,14,4.6,manual_entry
W00265,2026-03-01,rapido,858.76,8,4.2,screenshot_ocr
W00265,2026-03-02,rapido,346.64,2,12.9,sms_parse
W00265,2026-03-02,dunzo,538.69,3,10.6,sms_parse
W00265,2026-03-02,zomato,454.81,10,13.0,screenshot_ocr
W00265,2026-03-03,blinkit,778.6,13,4.8,sms_parse
W00265,2026-03-03,dunzo,769.26,10,13.6,screenshot_ocr
W00265,2026-03-03,rapido,512.45,5,4.1,sms_parse
W00265,2026-03-05,blinkit,1486.43,13,8.0,screenshot_ocr
W00265,2026-03-06,rapido,579.98,2,9.3,sms_parse
W00265,2026-03-06,zomato,728.69,14,8.8,sms_parse
W00265,2026-03-06,dunzo,559.48,15,3.3,screenshot_ocr
W00265,2026-03-06,blinkit,702.53,9,2.3,screenshot_ocr
W00265,2026-03-07,zomato,287.9,4,13.0,screenshot_ocr
W00265,2026-03-07,dunzo,428.03,2,7.8,screenshot_ocr
W00265,2026-03-07,blinkit,457.48,8,11.6,screenshot_ocr
W00265,2026-03-07,rapido,309.54,14,9.3,sms_parse
W00265,2026-03-08,dunzo,721.52,12,5.8,screenshot_ocr
W00265,2026-03-08,rapido,997.29,9,6.9,screenshot_ocr
W00265,2026-03-08,zomato,878.35,13,12.9,screenshot_ocr
W00265,2026-03-09,zomato,244.29,14,4.8,manual_entry
W00265,2026-03-09,rapido,281.23,2,5.3,sms_parse
W00265,2026-03-09,dunzo,307.56,10,12.5,screenshot_ocr
W00265,2026-03-09,blinkit,246.84,6,5.8,manual_entry
W00265,2026-03-10,blinkit,165.72,8,13.9,screenshot_ocr
W00265,2026-03-10,dunzo,290.71,11,9.9,manual_entry
W00265,2026-03-10,zomato,148.94,3,10.4,manual_entry
W00265,2026-03-11,rapido,1384.04,11,8.2,manual_entry
W00265,2026-03-12,blinkit,373.42,8,12.3,screenshot_ocr
W00265,2026-03-12,rapido,666.51,7,10.5,manual_entry
W00265,2026-03-12,dunzo,255.92,6,3.3,screenshot_ocr
W00265,2026-03-13,zomato,455.59,2,7.2,manual_entry
W00265,2026-03-13,dunzo,551.63,5,9.0,screenshot_ocr
W00265,2026-03-13,rapido,322.08,14,10.6,sms_parse
W00265,2026-03-14,zomato,639.79,8,4.4,screenshot_ocr
W00265,2026-03-14,dunzo,704.87,14,5.2,screenshot_ocr
W00265,2026-03-14,rapido,349.63,9,13.0,screenshot_ocr
W00265,2026-03-15,rapido,1638.89,12,12.2,manual_entry
W00265,2026-03-17,rapido,2036.26,9,2.2,manual_entry
W00265,2026-03-18,blinkit,506.75,7,6.8,sms_parse
W00265,2026-03-18,dunzo,305.65,7,3.5,manual_entry
W00265,2026-03-18,rapido,415.04,13,3.7,screenshot_ocr
W00265,2026-03-18,zomato,363.62,14,12.5,screenshot_ocr
W00265,2026-03-19,blinkit,965.17,12,11.3,manual_entry
W00265,2026-03-20,dunzo,828.29,15,12.3,sms_parse
W00265,2026-03-20,blinkit,625.76,11,6.7,manual_entry
W00265,2026-03-20,zomato,812.96,3,6.9,manual_entry
W00265,2026-03-21,rapido,287.16,3,11.2,sms_parse
W00265,2026-03-21,zomato,470.15,3,5.2,manual_entry
W00265,2026-03-21,blinkit,301.48,1,6.3,manual_entry
W00265,2026-03-21,dunzo,352.57,12,11.9,screenshot_ocr
W00265,2026-03-22,rapido,472.62,11,11.1,sms_parse
W00265,2026-03-22,zomato,592.65,13,9.6,screenshot_ocr
W00265,2026-03-22,dunzo,369.69,11,3.4,manual_entry
W00265,2026-03-22,blinkit,613.56,15,6.8,sms_parse
W00265,2026-03-23,blinkit,208.13,8,11.5,manual_entry
W00265,2026-03-23,rapido,412.32,1,10.5,sms_parse
W00265,2026-03-24,blinkit,446.11,7,11.5,sms_parse
W00265,2026-03-24,rapido,303.05,12,5.7,manual_entry
W00265,2026-03-24,dunzo,693.43,7,5.5,manual_entry
W00265,2026-03-25,blinkit,1569.43,6,9.9,sms_parse
W00265,2026-03-26,zomato,659.87,15,10.5,manual_entry
W00265,2026-03-26,dunzo,702.18,9,4.2,sms_parse
W00265,2026-03-28,rapido,1053.13,5,11.1,manual_entry
W00265,2026-03-28,dunzo,698.66,8,4.2,screenshot_ocr
W00265,2026-03-29,rapido,1370.43,10,6.3,manual_entry
W00265,2026-03-29,zomato,1181.44,2,10.0,screenshot_ocr
W00265,2026-03-30,rapido,508.22,2,10.8,sms_parse
W00265,2026-03-30,zomato,536.19,8,10.4,screenshot_ocr
W00265,2026-03-30,dunzo,454.31,5,4.6,sms_parse
W00265,2026-03-31,rapido,282.64,6,12.8,sms_parse
W00265,2026-03-31,dunzo,170.12,2,10.9,screenshot_ocr
W00265,2026-03-31,zomato,214.82,15,10.2,manual_entry
W00265,2026-03-31,blinkit,310.03,9,12.3,screenshot_ocr
W00266,2026-01-01,ola,826.84,10,4.7,manual_entry
W00266,2026-01-01,blinkit,436.98,5,12.0,manual_entry
W00266,2026-01-01,uber,701.3,14,13.1,screenshot_ocr
W00266,2026-01-02,ola,686.78,2,5.4,manual_entry
W00266,2026-01-02,uber,1239.47,8,6.3,sms_parse
W00266,2026-01-03,ola,305.11,7,9.0,sms_parse
W00266,2026-01-03,uber,569.4,2,3.7,screenshot_ocr
W00266,2026-01-04,ola,991.04,7,5.3,sms_parse
W00266,2026-01-04,blinkit,535.26,13,3.0,screenshot_ocr
